column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80,column81,column82,column83,column84,column85,column86,column87,column88,column89,column90,column91,column92,column93,column94,column95,column96,column97,column98,column99,column100,column101
2016/12/11,1240,1201,1285,1245,1289,1285,1285,1285,1285,1245,1245,1245,1240,1245,1289,1289,1329,1289,1245,1280,1285,1245,1245,1250,1294,1294,1250,1289,1373,1334,1334,1329,1289,1334,1334,1334,1289,1329,1289,1329,1285,1289,1245,1285,1245,1285,1245,1289,1285,1289,1245,1289,1206,1245,1285,1245,1319,1211,1300,1256,1256,1300,1103,1260,1305,1309,1260,1260,1309,1309,1265,1265,1300,1383,1383,1344,1295,1378,1378,1256,1334,1457,1339,1378,1374,1378,1423,1423,1594,1555,1643,1737,1746,1888,1432,1222,1266,1261,1918,2007
2016/12/12,1202,1282,1242,1242,1282,1242,1282,1242,1202,1242,1242,1242,1282,1242,1242,1242,1242,1282,1282,1242,1242,1242,1242,1282,1282,1322,1282,1282,1282,1322,1282,1322,1322,1282,1322,1362,1322,1282,1322,1322,1282,1282,1282,1282,1282,1282,1322,1282,1322,1282,1322,1362,1322,1282,1282,1242,1242,1322,1322,1362,1322,1362,1362,1322,1322,1362,1362,1362,1362,1402,1402,1442,1402,1442,1402,1482,1482,1442,1442,1522,1482,1442,1482,1482,1482,1442,1482,1482,1562,1562,1522,1603,1643,1683,1322,1282,1162,1402,1683,1603
2016/12/13,1773,1819,1773,1728,1773,1773,1773,1773,1728,1773,1728,1728,1728,1773,1728,1728,1728,1682,1728,1819,1682,1728,1728,1773,1682,1682,1682,1637,1728,1728,1682,1682,1682,1682,1682,1637,1682,1728,1728,1728,1637,1682,1728,1682,1728,1728,1682,1682,1728,1728,1682,1682,1682,1637,1728,1728,13596,1773,1728,1728,1682,1728,1682,1728,1773,1773,1682,1773,1773,1728,1682,1728,1773,1773,1728,1728,1682,1728,1773,1728,1728,1773,1682,1773,1819,1819,1864,1819,1864,1819,2046,1910,2183,1819,1637,1455,1501,1728,1910,1864
2016/12/14,1076,1165,1120,988,988,1121,1076,1121,1121,1165,1033,1077,1032,1032,1077,1032,1077,1076,1076,1077,988,1076,988,943,1033,1032,1076,1032,1032,1032,1077,1121,1032,988,1165,1033,1033,1209,1166,1121,1033,1076,988,1032,988,1076,989,1033,989,1077,1121,1122,1076,1033,1121,1032,988,1165,1032,988,1077,1077,988,1077,1032,1166,988,1077,1121,1165,1033,1033,989,1077,988,1077,989,989,1032,1077,988,1121,1032,1076,1253,1210,1165,1297,1431,1118,1252,1029,1206,1473,899,1079,903,1035,1252,1563
2016/12/15,1900,1855,1855,1988,1855,1900,1900,1855,1988,1900,1900,1855,1944,1988,1988,1944,2076,1855,1855,1855,1855,1855,1811,1944,1900,1855,1767,1900,1855,1811,1811,1855,1855,1855,1900,1944,1900,1900,1855,1811,1900,1855,1855,1855,1811,1900,1900,1811,1855,1811,1767,1723,1811,1944,1855,1811,1944,1900,1900,1855,1811,1855,1900,1811,1811,1855,1811,1855,1855,1811,1900,1855,1944,1944,1900,1944,1988,1900,1811,1944,1988,2032,1811,1900,1855,1944,1944,1900,1855,2209,2032,2165,2386,2562,1944,1944,1855,1767,2386,2032
2016/12/16,2059,2190,2147,2103,2059,2015,2147,1972,2190,2235,2235,2191,2103,2103,2103,1972,2059,1928,1929,2104,2016,2016,2060,1973,2060,2148,2016,2016,2060,2016,2017,2060,1973,2060,2017,2104,2148,2148,2104,2016,2148,2147,2104,1973,2104,2104,2148,2060,2148,2104,2148,2060,2104,2017,2148,1841,2147,2103,2103,2103,2060,2060,2103,2235,2016,2104,2148,2147,2191,2191,2104,2191,2322,2191,2191,2191,2322,2234,2147,2147,2278,2191,2192,2190,2277,2277,2496,2320,2319,2276,2405,2711,2622,2624,2325,2762,2371,2630,2886,3189
2016/12/17,906,906,993,949,1036,906,906,949,906,993,1036,1036,1080,1080,1036,1123,1036,1036,1123,1123,1080,1080,1080,1080,1036,993,1036,993,950,993,1037,1080,1037,1080,1123,1036,949,1036,1080,1037,1123,1036,1123,1037,993,1036,950,1037,1080,993,949,950,1037,993,950,1036,992,1079,1036,1122,1123,1166,1035,1079,1035,1079,1122,1122,1252,1209,1210,992,948,1209,1122,1165,1165,1035,1035,1079,1078,1165,1166,1251,1034,1207,1250,1206,1248,1162,1507,1376,1590,1462,2076,1383,1341,1425,1286,1372
2016/12/18,1203,1160,1074,1074,1203,1074,1159,1117,1074,1117,1074,1159,1160,1159,1159,1159,1117,1159,1159,1202,1202,1117,1203,1160,1160,1160,1202,1160,1160,1117,1117,1160,1203,1160,1074,1160,1202,1160,1160,1203,1159,1074,1159,1246,1159,1117,1203,1117,1159,1203,1160,1117,1160,988,989,1116,1072,1072,1072,1072,1030,1030,1115,1030,987,1030,1029,987,987,945,987,987,986,1029,1073,1073,1117,1073,1030,988,1073,1158,1116,1071,1114,985,1027,941,1069,896,937,1235,1233,1917,1535,1370,1373,1715,1835,1619
2016/12/19,1847,1804,1761,1761,1719,1804,1761,1761,1719,1804,1719,1847,1761,1762,1676,1804,1847,1847,1719,1762,1719,1804,1718,1761,1761,1804,1761,1804,1804,1847,1804,1804,1890,1761,1718,1761,1719,1718,1675,1761,1719,1676,1633,1761,1719,1676,1719,1804,1675,1761,1804,1675,1675,1675,1632,1718,1806,1805,1634,1633,1634,1676,1762,1677,1590,1676,1719,1634,1676,1590,1547,1633,1677,1634,1590,1547,1675,1462,1590,1547,1590,1633,1590,1678,1336,1249,1380,1508,1039,1339,1511,1129,1515,1476,1170,1036,1077,1422,1173,2546
2016/12/20,995,995,995,1038,952,952,908,995,908,908,995,952,1082,908,1125,995,952,952,952,908,908,952,908,908,952,864,1038,908,908,995,907,908,908,952,864,908,995,821,951,995,1039,952,908,864,995,951,995,908,995,951,952,951,995,995,907,995,953,736,997,953,909,1039,910,910,995,908,865,733,908,864,906,951,996,866,865,1038,1038,950,1038,994,951,909,864,476,477,520,650,1042,695,783,654,1047,830,484,836,701,568,959,2266,1832
2016/12/21,1798,1798,1799,1841,1842,1886,1842,1886,1886,1929,1842,1843,1755,1711,1886,1842,1755,1886,1798,1755,1842,1798,1886,1929,1798,1930,1842,1798,1842,1842,1755,1841,1755,1886,1755,1754,1798,1798,1798,1798,1711,1842,1667,1798,1667,1711,1755,1842,1754,1711,1798,1929,1754,1841,1754,1624,1888,1888,1756,1800,1975,1887,1844,1800,1887,1844,2237,2149,2062,2061,2236,2499,1975,2018,2062,2412,2018,2324,2237,2237,2149,2062,2193,1843,1886,2369,1362,1406,1451,1757,884,843,1455,844,715,799,710,1409,1940,938
2016/12/22,2076,2076,2076,2032,2032,1988,2076,2076,1988,2032,2032,1988,2032,2076,1944,1988,2032,1944,2032,1944,2076,2032,2032,2032,1988,1988,2032,1988,1988,1944,1988,1944,1944,1944,1944,1944,1811,1900,1944,1855,1855,1900,1900,1944,1944,1944,1944,1944,1988,1944,1988,2032,1988,1944,1900,1944,1988,1944,2076,1988,2120,2120,2120,2120,2209,2165,2120,2076,2165,2165,1988,2032,2076,2076,2032,2076,1988,2032,1988,2076,1944,1944,1944,1767,1546,1723,1723,1900,1635,1635,1944,1635,1369,1325,1149,1281,1502,1502,1016,839
2016/12/23,1749,1792,1793,1793,1704,1749,1749,1792,1837,1837,1837,1837,1837,1793,1881,1748,1793,1836,1792,1748,1793,1837,1837,1748,1836,1748,1792,1748,1747,1836,1836,1836,1836,1836,1836,1791,1879,1836,1747,1879,1836,1880,1836,1747,1792,1792,1792,1704,1792,1792,1748,1791,1791,1836,1836,1836,1931,2020,2020,2020,2109,2020,1932,2065,2065,1977,2065,2198,2109,2198,1976,2020,1931,1886,1842,1842,1798,1709,1709,1709,1664,1708,1664,1751,1840,1796,1928,1927,1750,1706,1660,1615,1614,1129,1129,1085,953,1306,1528,1128
2016/12/24,1091,1091,1091,1091,1046,1091,1091,1091,1137,1091,1137,1091,1137,1091,1091,1091,1091,1137,1137,1137,1091,1137,1137,1046,1091,1137,1137,1137,1182,1182,1137,1137,1137,1137,1137,1182,1228,1137,1228,1228,1182,1182,1182,1137,1137,1137,1137,1137,1091,1137,1137,1182,1182,1228,1228,1182,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
