column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80,column81,column82,column83,column84,column85,column86,column87,column88,column89,column90,column91,column92,column93,column94,column95,column96,column97,column98,column99,column100,column101
2016/12/11,1461,1461,1373,1422,1461,1456,1505,1461,1505,1461,1461,1554,1510,1505,1510,1466,1461,1466,1461,1589,1466,1461,1378,1461,1505,1505,1501,1505,1505,1456,1545,1505,1550,1505,1505,1461,1545,1550,1545,1501,1456,1461,1456,1545,1505,1505,1461,1461,1417,1501,1461,1505,1550,1505,1461,1584,1456,1496,1501,1412,1545,1501,1461,1550,1501,1501,1501,1584,1545,1456,1505,1545,1505,1456,1501,1417,1505,1545,1505,1505,1505,1550,1510,1545,1461,1545,1505,1505,1461,1550,1545,1505,1505,1466,1501,1417,1461,1505,1417,1505
2016/12/12,1603,1603,1562,1562,1562,1603,1643,1643,1603,1643,1603,1643,1643,1603,1603,1643,1603,1643,1603,1562,1643,1603,1562,1562,1643,1603,1603,1643,1603,1603,1603,1643,1643,1643,1603,1562,1603,1683,1603,1603,1562,1562,1562,1603,1603,1643,1562,1603,1562,1562,1603,1603,1643,1603,1603,1562,1522,1522,1522,1562,1562,1562,1562,1603,1562,1562,1522,1562,1603,1522,1603,1562,1603,1562,1562,1562,1562,1562,1643,1562,1603,1603,1603,1603,1522,1562,1562,1562,1603,1562,1603,1562,1562,1562,1562,1603,1562,1603,1603,1603
2016/12/13,1455,1501,1455,1591,1591,1546,1546,1546,1591,1591,1591,1546,1591,1546,1591,1501,1546,1591,1501,1501,1501,1501,1637,1455,1501,1410,1501,1501,1455,1546,1501,1591,1501,1591,1546,1364,1501,1591,1546,1501,1546,1410,1591,1501,1501,1546,1501,1546,1455,1591,1546,1546,1501,1591,1546,1501,1410,1591,1501,1501,1546,1546,1410,1501,1546,1637,1546,1455,1455,1546,1501,1455,1546,1591,1546,1501,1546,1410,1501,1546,1501,1501,1546,1546,1591,1591,1501,1501,1546,1591,1546,1546,1546,1546,1637,1637,1501,1501,1591,1501
2016/12/14,1744,1744,1834,1966,1921,1966,1832,1921,1965,1876,1921,1921,1921,1833,1921,1876,1966,1966,1833,1921,1877,1877,1922,1789,1877,1789,1789,1966,1833,1966,1922,1966,1877,1877,1833,1700,1877,1965,1833,1833,1788,1744,1878,1877,1877,2010,1878,1921,1878,1966,2055,1833,1878,1921,1966,1789,1745,2011,1878,1922,1966,1921,1701,1922,1877,1966,1966,1878,1878,1834,1833,1789,1877,1922,1877,1834,1966,1789,1877,1922,1878,2011,1833,1922,1877,1967,1922,2011,1922,1878,1967,1877,1878,1878,1966,1922,1789,1922,1966,1789
2016/12/15,1104,1414,1104,1193,1060,972,1325,1369,1281,1281,1016,1325,1149,1369,1325,1369,1149,1237,1281,1149,1325,1281,1502,1325,1369,1325,1149,1369,1414,1281,1104,1237,1325,1237,1325,1369,1369,1193,1193,1193,1325,1369,1325,1281,1281,1325,1193,1237,1281,1237,1193,1237,1237,1414,1237,1281,1414,1325,1414,1149,1325,1325,1325,1281,1369,1237,1414,1325,1149,1193,1325,1635,1414,1502,1414,1325,1502,1325,1325,1502,1281,1237,1281,1679,1458,1414,1635,1458,1414,1458,1193,1679,1281,1193,1281,1193,1414,1458,1281,1281
2016/12/16,1759,1583,1584,1627,1714,1714,1626,1627,1539,1539,1757,1626,1670,1539,1583,1496,1540,1582,1583,1583,1583,1496,1540,1541,1583,1497,1759,1583,1366,1671,1671,1539,1322,1452,1583,1583,1540,1539,1583,1408,1583,1497,1540,1627,1452,1627,1583,1321,1584,1626,1627,1627,1496,1453,1714,1452,1454,1627,1802,1757,1539,1452,1496,1583,1670,1626,1627,1453,1758,1627,1496,1366,1321,1409,1670,1715,1715,1279,1495,1409,1627,1671,1670,1366,1583,1758,1323,1583,1583,1409,1583,1322,1714,1758,1714,1802,1584,1540,1496,1496
2016/12/17,1518,1691,1649,1864,1647,1560,1647,1690,1864,1690,1603,1646,1821,1690,1733,1864,1691,1733,1648,1734,1690,1778,1734,1735,1733,1778,1518,1733,1866,1734,1690,1734,1822,1864,1734,1648,1777,1777,1777,1778,1734,1692,1864,1777,1734,1777,1777,1821,1779,1777,1646,1734,1647,1952,1690,1864,1693,1691,1647,1560,1733,1821,1691,1734,1821,1733,1647,1909,1690,1647,1734,1866,1821,1865,1647,1604,1560,1779,1647,1691,1733,1821,1733,1910,1777,1647,1866,1777,1777,1865,1647,1866,1691,1777,1691,1647,1735,1777,1821,1821
2016/12/18,1590,1804,1593,1761,1718,1588,1804,1677,1804,1805,1589,1718,1591,1717,1718,1805,1759,1803,1718,1718,1888,1889,1804,1635,1718,1718,1675,1762,1766,1889,1805,1846,1808,1975,1763,1760,1889,1803,1723,1846,1804,1720,1975,2019,1891,1889,2063,1763,1721,1760,1723,1804,1675,1681,1889,1804,1594,1804,1976,1760,1888,1892,1889,1889,1806,1761,1803,1890,1761,1718,1846,1764,1890,1805,1888,1803,2019,1806,1846,1761,1846,1761,1889,1766,1718,1761,1552,1803,1891,1718,1847,1934,1932,1846,1975,1761,1892,1804,1936,1975
2016/12/19,3350,3179,4507,3436,3479,3051,3522,4122,2921,3221,2921,3264,3821,2493,2749,3521,2879,3051,3522,3565,2836,2921,3222,4421,3050,3265,3050,3650,5064,2622,4036,3437,4635,2793,3778,3008,2965,2750,4978,2965,3565,4508,2751,2965,4036,2922,3435,3993,4851,2923,5664,3264,3265,5193,2836,3308,5064,2836,3694,2879,2665,3649,2750,2921,3907,2750,2879,3436,2922,2965,2922,4636,3222,4165,2793,2836,3265,3951,3051,3136,2836,3265,2579,4807,3265,3050,5364,2922,3479,3608,3479,3823,3094,2880,2793,3350,3994,3179,4207,3394
2016/12/20,2169,2040,2042,1953,1824,2387,1780,1695,1736,1736,1909,1824,1738,2126,1909,1737,1650,1521,1736,1521,1952,1910,1996,1738,1909,1866,2039,1780,2043,1866,1651,1737,1955,1866,1824,1866,1823,1866,1609,1865,1694,1782,1779,1780,1737,1822,2345,1868,1480,1650,1914,1910,1736,1609,2127,1694,1825,1996,1694,1606,1606,1955,1952,1563,1651,1866,1779,1910,1693,1779,1520,1868,1867,1521,1736,1649,1954,1824,1693,1693,1779,1607,1823,1695,1823,1563,1522,1822,1737,1737,1694,1694,1996,1779,1866,1823,1781,1693,1651,1607
2016/12/21,1717,1674,1676,1674,1630,1586,1630,1500,1586,1586,1585,1542,1544,1673,1629,1542,1629,1586,1629,1587,1673,1717,1629,1544,1760,1717,1760,1674,1458,1717,1631,1674,1588,1629,1543,1629,1717,1630,1544,1760,1630,1500,1629,1630,1630,1761,1501,1587,1501,1629,1371,1717,1673,1588,1586,1586,1501,1586,1456,1629,1585,1412,1498,1541,1499,1585,1541,1629,1541,1585,1585,1456,1498,1542,1585,1585,1498,1498,1586,1542,1673,1587,1629,1456,1586,1586,1544,1629,1586,1499,1586,1543,1586,1586,1629,1629,1543,1542,1499,1586
2016/12/22,1811,1811,1635,1767,1767,1855,1811,1767,1811,1855,1900,1767,1723,1811,1855,1855,1855,1811,1811,1855,1855,1855,1855,1811,1900,1855,1855,1811,1723,1767,1811,1767,1723,1811,1767,1811,1811,1811,1767,1855,1723,1767,1767,1811,1811,1811,1723,1811,1767,1767,1811,1900,1900,1811,1811,1811,1723,1767,1723,1811,1811,1811,1855,1855,1767,1811,1855,1811,1855,1855,1900,1811,1811,1855,1811,1767,1855,1811,1811,1811,1855,1723,1767,1723,1811,1811,1767,1900,1811,1767,1811,1811,1767,1811,1811,1855,1811,1811,1811,1855
2016/12/23,992,992,904,1036,948,992,992,948,1036,1036,991,991,948,991,1035,991,1036,992,1036,948,991,992,1037,993,992,1037,1036,992,993,1036,1037,992,993,1036,1036,1036,992,991,992,992,992,992,1080,1036,1036,1036,993,949,949,1124,994,1036,1037,993,1036,1037,993,1037,1081,1080,1080,1037,1036,1080,992,1036,1080,1036,1080,1124,1080,1036,1037,1080,1080,1124,1036,1080,992,1125,1080,992,1124,1037,1080,1036,1037,1036,992,1036,1081,1037,1080,1081,1124,1081,1037,1036,1081,992
2016/12/24,1410,1410,1410,1501,1455,1455,1455,1410,1501,1501,1455,1455,1364,1501,1501,1455,1455,1364,1501,1455,1410,1410,1410,1364,1410,1410,1455,1364,1319,1455,1455,1410,1319,1410,1410,1455,1455,1455,1410,1410,1410,1410,1501,1501,1455,1501,1410,1410,1410,1501,1410,1455,1455,1410,1501,1410,1364,1410,1455,1455,1455,1364,1455,1455,1410,1455,1455,1455,1501,1455,1455,1455,1410,1455,1501,1455,1455,1410,1410,1410,1455,1410,1455,1455,1455,1455,1455,1501,1410,1455,1410,1410,1455,1455,1501,1455,1455,1455,1410,1410
