column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80,column81,column82,column83,column84,column85,column86,column87,column88,column89,column90,column91,column92,column93,column94,column95,column96,column97,column98,column99,column100,column101
2016/12/11,1712,1628,1668,1584,1668,1712,1672,1584,1584,1628,1619,1619,1668,1668,1628,1589,1638,1672,1628,1584,1668,1628,1672,1668,1712,1668,1628,1584,1628,1628,1584,1668,1668,1623,1668,1628,1628,1628,1628,1628,1677,1579,1668,1672,1672,1702,1663,1746,1619,1663,1663,1574,1584,1579,1623,1623,1628,1628,1712,1712,1712,1756,1712,1756,1668,1712,1751,1795,1751,1751,1663,1751,1751,1751,1790,1790,1756,1795,1795,1790,1707,1707,1751,1835,1707,1790,1835,1751,1835,1835,1795,1751,1756,1707,1751,1751,1712,1746,1668,1835
2016/12/12,1522,1562,1562,1562,1562,1522,1562,1562,1562,1562,1482,1522,1562,1562,1562,1562,1603,1522,1562,1522,1522,1522,1603,1603,1522,1562,1562,1522,1562,1562,1522,1522,1522,1522,1562,1522,1522,1562,1522,1562,1562,1522,1522,1603,1603,1562,1522,1522,1522,1522,1522,1522,1562,1522,1482,1562,1562,1522,1562,1522,1562,1562,1603,1562,1562,1562,1562,1603,1643,1643,1603,1603,1562,1603,1562,1562,1643,1603,1603,1562,1603,1603,1603,1643,1643,1643,1643,1603,1603,1643,1643,1643,1603,1562,1603,1603,1603,1603,1562,1562
2016/12/13,1819,1819,1819,1773,1728,1819,1773,1728,1773,1728,1773,1819,1728,1728,1682,1819,1819,1773,1728,1819,1955,1910,1819,1864,1864,1819,1910,1773,1864,1819,1864,1773,1728,1864,1864,1819,1773,1819,1819,1864,1728,1819,1728,1864,1864,1864,1864,1819,1773,1864,1773,1819,1955,2001,1910,1910,1773,1864,1864,1819,1864,1864,1819,1773,1773,1728,1819,1773,1773,1773,1819,1728,1864,1864,1773,1910,1864,1682,1773,1773,1819,1819,1819,1728,1864,1910,1910,1819,1819,1819,1955,1682,1682,1819,1682,1819,1819,1819,1773,1728
2016/12/14,2053,2007,2008,2008,2008,2053,2141,1919,2052,2008,2007,2097,1919,1875,1965,2008,2141,2097,2053,1964,2008,2052,2009,2099,2009,2097,2007,2007,1919,2052,2053,2009,2007,1829,2097,2008,2008,2097,2185,1963,1919,2053,2052,1874,2008,2097,2008,2052,2140,2141,2186,2007,2097,1962,1964,1874,2051,1918,2097,2007,2096,2052,1919,2008,2009,2008,2008,1963,2097,2009,2097,2053,1963,1962,2095,2007,2052,2007,1963,2009,2008,2141,1874,2230,2185,2008,2096,2051,2140,2052,1874,2053,2142,2008,2007,2141,2052,2007,2053,1963
2016/12/15,839,839,751,795,884,795,795,795,751,839,928,795,839,839,839,751,795,839,795,928,839,751,839,884,928,839,839,795,839,795,884,884,795,795,795,795,839,751,795,884,928,795,884,884,884,795,884,884,795,839,884,795,795,839,839,839,751,839,839,795,884,795,839,795,928,839,928,795,839,928,884,839,928,795,751,884,795,884,839,884,839,795,839,839,795,795,928,795,839,839,884,884,795,839,795,795,884,795,795,972
2016/12/16,1889,1846,1846,1933,1977,1889,1977,1847,1932,1977,1977,1803,1933,1847,1890,1847,1846,1977,1978,1977,1933,1846,1978,1890,1934,1933,1977,2064,1933,1977,1977,1803,1934,2021,1977,1933,1803,1977,1803,1846,1977,1759,1890,1933,1845,1848,1935,1934,2021,1977,1978,1759,1977,1977,1934,1847,1848,1890,1848,1977,1977,1760,1977,1978,2022,2022,1935,1891,1891,1891,1934,1978,1890,1890,1759,1846,1847,1716,1890,1890,1848,1759,1847,1978,1803,1847,1717,1804,1759,1891,1934,1716,1803,1803,1803,1891,1847,1759,1890,1891
2016/12/17,1776,2037,1863,1689,1776,1949,1863,2124,1646,1863,1949,1950,1777,2296,2037,2427,2253,1863,1776,1820,2037,1820,1733,2123,2037,2036,1950,1906,1820,1646,1863,2124,1950,1993,1820,1820,2037,1906,2080,1820,1820,2080,1950,1690,1906,2470,2340,2470,1863,1776,2037,2037,2079,2080,2167,2340,2384,1993,2384,2080,2080,2168,1906,1864,2211,1906,2298,2080,2081,2037,1908,2080,1864,1647,2037,1691,1821,1821,1734,1691,2255,1951,1865,1994,1821,1908,2385,2210,2038,2211,2038,2428,1821,2038,1864,1907,2037,1604,1994,1821
2016/12/18,1589,1545,1589,1546,1589,1589,1546,1589,1546,1546,1416,1589,1547,1287,1460,1502,1502,1460,1589,1460,1460,1460,1460,1503,1546,1460,1503,1503,1417,1546,1545,1460,1503,1460,1589,1503,1503,1546,1417,1460,1460,1460,1460,1503,1503,1847,1847,1718,1891,1763,1848,1848,1891,1675,1805,1762,1891,1934,1804,1848,1762,1891,1935,1848,1848,1891,1848,1849,1891,1892,1891,1892,1848,1850,1763,1936,1849,2065,2065,2065,1935,2150,2021,1979,1979,1891,2021,1934,2064,1891,2107,2020,2021,2064,1979,2022,2064,1979,1978,2107
2016/12/19,1804,1805,1847,1804,1804,1848,1848,1718,1718,1976,1806,1719,1761,1806,1719,1720,1762,1718,1804,1848,1848,1761,1804,1676,1719,1676,1805,1848,1762,1847,1762,1762,1762,1805,1804,1633,1848,1761,1633,1804,1847,1762,1676,1804,1933,1847,1847,1976,2018,1974,2061,1889,1932,1933,1803,1975,2018,1975,1847,1932,2104,1931,2103,2103,1975,2061,1803,2103,2017,1974,2017,2017,1888,1974,2103,2230,2360,2316,2274,2274,2146,2188,2145,2231,2188,2189,2274,2104,2274,2103,2231,2103,2145,2275,2189,2231,2102,2231,2146,2103
2016/12/20,1646,1559,1646,1602,1602,1560,1603,1646,1602,1604,1604,1603,1602,1647,1690,1647,1646,1733,1690,1604,1603,1646,1603,1646,1603,1603,1560,1603,1603,1603,1603,1603,1559,1646,1646,1689,1603,1602,1646,1690,1646,1603,1646,1603,1690,1776,1819,1733,1733,1776,1776,1819,1732,1776,1776,1819,1776,1776,1776,1689,1689,1775,1775,1732,1732,1689,1732,1776,1775,1731,1775,1818,1775,1774,1732,1861,1862,1905,1905,1862,1905,1862,1905,1862,1948,1949,1949,1862,1818,1818,1905,1862,1905,1819,1905,1862,1905,1861,1819,1905
2016/12/21,1275,1274,1231,1187,1274,1275,1274,1230,1230,1232,1145,1187,1230,1275,1231,1275,1275,1275,1275,1188,1318,1318,1275,1275,1275,1318,1275,1319,1231,1318,1275,1275,1275,1275,1275,1275,1275,1318,1275,1275,1275,1275,1318,1318,1231,1275,1231,1275,1319,1318,1319,1362,1318,1319,1406,1318,1362,1362,1318,1318,1318,1318,1318,1274,1318,1318,1274,1231,1274,1273,1230,1318,1361,1361,1318,1449,1318,1362,1318,1274,1318,1318,1318,1362,1361,1362,1318,1362,1362,1318,1318,1318,1318,1275,1362,1318,1318,1274,1318,1274
2016/12/22,1546,1502,1502,1458,1502,1502,1546,1546,1458,1414,1369,1458,1502,1458,1458,1502,1458,1502,1458,1414,1458,1502,1502,1502,1458,1458,1458,1458,1502,1458,1458,1502,1502,1546,1502,1502,1502,1502,1502,1414,1458,1458,1458,1502,1502,1458,1458,1502,1502,1502,1502,1546,1546,1502,1546,1590,1546,1546,1546,1502,1546,1546,1546,1546,1502,1502,1502,1546,1590,1590,1502,1502,1590,1590,1546,1546,1502,1502,1546,1546,1546,1546,1546,1590,1635,1635,1502,1502,1546,1590,1546,1502,1546,1546,1590,1590,1502,1590,1546,1546
2016/12/23,1787,1787,1788,1831,1831,1831,1920,1831,1787,1743,1699,1875,1875,1832,1921,1787,1832,1831,1787,1787,1876,1832,1787,1743,1743,1787,1787,1787,1787,1787,1832,1832,1832,1788,1832,1832,1832,1787,1787,1787,1831,1831,1787,1787,1831,1832,1876,1832,1832,1832,1833,1877,1876,1876,1832,1832,1832,1876,1876,1876,1832,1920,1831,1831,1875,1831,1787,1831,1875,1875,1831,1831,1876,1787,1831,1831,1831,1831,1875,1875,1875,1875,1831,1920,1920,1832,1921,1876,1920,1920,1920,1831,1875,1831,1831,1831,1875,1875,1876,1875
2016/12/24,1682,1637,1591,1637,1682,1637,1637,1637,1637,1591,1591,1682,1682,1591,1637,1682,1637,1682,1682,1637,1682,1637,1637,1637,1637,1682,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1682,1637,1682,1637,1682,1682,1682,1637,1682,1591,1591,1591,1591,1591,1591,1637,1637,1682,1682,1682,1682,1682,1728,1728,1728,1728,1728,1682,1728,1682,1682,1682,1682,1682,1682,1682,1637,1728,1728,1728,1682,1728,1728,1728,1773,1728,1728,1773,1728,1682,1728,1728,1728,1728,1682,1682,1728,1682,1728,1728,1682,1728,1682,1773
