1781,1859,1568,2105,2188,1608,718,159,2061,1890,1971,1923,1637,2099,1590,1712,1558,2229,906,990,2013,2430,1386,1773
1821,1691,1700,2195,2096,1612,590,118,2181,1902,1883,1923,1682,2099,1679,1624,1601,2229,821,1033,2056,2341,1475,1773
1740,1824,1652,2235,2178,1530,549,161,2141,1982,1922,1923,1637,2054,1723,1625,1514,2272,821,1076,2013,2297,1431,1773
1781,1775,1656,2065,2185,1608,634,159,2065,2018,1804,1843,1682,2099,1679,1668,1602,2229,863,1033,2013,2297,1386,1728
1781,1859,1612,2105,2142,1565,636,115,2109,1978,1848,1963,1682,2055,1590,1712,1645,2230,906,989,2012,2297,1386,1728
1740,1771,1737,2021,2226,1608,636,115,2065,2231,1834,1923,1682,2143,1679,1799,1557,2229,778,1034,2013,2253,1431,1773
1781,1819,1688,2195,2221,1610,634,76,2181,1813,1971,1843,1637,2099,1679,1755,1558,2144,949,946,2057,2253,1518,1773
1781,1775,1572,2145,2188,1525,638,154,2152,2010,1897,1883,1637,2144,1723,1669,1559,2101,906,990,2056,2253,1430,1773
1821,1735,1696,2021,2057,1564,597,71,2148,1978,1888,1923,1682,2009,1635,1669,1515,2315,734,946,2056,2297,1386,1773
1781,1815,1656,2145,2144,1484,467,115,2148,2107,1839,1843,1682,2055,1546,1668,1472,2101,734,946,2012,2341,1341,1728
1781,1696,1536,2061,2188,1521,518,115,2065,1902,1804,1883,1591,2055,1590,1669,1559,2059,648,989,1924,2518,1430,1637
1740,1815,1660,1974,2190,1564,475,156,2069,2022,1799,1843,1591,2010,1635,1624,1472,2144,648,946,1969,2253,1297,1591
1659,1731,1656,2268,2098,1443,725,69,2232,1858,1844,1843,1637,2010,1635,1624,949,1886,863,860,2012,2341,1342,1682
1902,1651,1620,2025,2226,1606,679,156,2304,2111,1834,1763,1637,2010,1635,1581,1516,2101,863,946,2407,2253,1387,1728
1578,1749,1688,2195,2221,1731,720,120,2221,2075,1829,1803,1682,1965,1679,1712,1472,2016,819,903,1924,2253,1341,1728
1740,1607,1664,2101,2270,1688,720,159,2181,2071,1716,1803,1591,1966,1723,2009,642,2056,693,775,1839,2209,1386,1637
1740,1678,1749,2050,2272,1692,594,69,2312,2111,1750,1683,1637,2099,1635,1624,1428,1971,906,903,1793,2076,1430,1591
1700,1687,1620,2184,2142,1775,590,159,2304,1914,1829,1923,1637,2011,1723,1624,1428,1972,777,947,1706,2253,1385,1637
1700,1696,1612,2112,2221,1816,755,76,2381,2034,1829,1803,1637,2010,1679,1537,1602,2058,2667,992,1752,2165,1342,1546
1740,1696,1817,2145,2393,1946,749,79,2297,1982,2001,1603,1637,2231,1635,1450,1733,1668,20,1032,2275,2209,1386,1637
1821,1554,1837,2010,2396,1818,751,122,2054,1998,1868,1883,1637,2055,1679,1756,1472,1972,906,774,1531,2120,1340,1637
1700,1775,1656,1974,2354,1897,675,120,2217,2151,1991,1763,1591,1878,1679,1711,1341,1929,649,860,1618,2209,1385,1591
1862,1726,1660,2177,2270,2031,798,142,2040,2034,1947,1683,1728,2142,1723,1667,1469,2013,822,906,1708,2120,1430,1546
1740,1731,1704,2184,2434,1949,749,122,2007,2195,1947,1723,1637,2054,1635,1625,1645,2058,734,904,1970,2165,1343,1501
1700,1855,1568,2105,2391,2027,788,125,2210,2030,1987,1763,1682,2010,1679,1755,1471,2057,736,948,1663,2253,1341,1591
1821,1762,1745,2054,2396,2025,707,79,2257,2287,1815,1763,1637,2143,1855,1448,1688,2186,434,863,1183,2253,1653,1501
1781,1961,1580,1970,2478,1749,712,120,2098,2291,1893,1843,1819,2053,1546,2235,772,2229,605,735,1489,2209,1386,1501
1942,1841,1443,2054,2722,1946,623,168,2130,2287,1810,1683,1728,2010,1590,1450,1733,2272,778,649,1183,2386,1431,1546
1781,1775,1652,2148,2345,1948,621,168,1916,2372,1893,1723,1591,1922,1723,2664,1252,2355,694,992,1489,2341,1521,1591
1740,1771,1889,1927,2398,2074,534,84,2250,2046,1977,1763,1682,2010,1723,2148,1686,2315,606,861,1750,2341,1343,1501
1781,1819,1930,1843,2691,1879,786,20,2377,1990,1819,1803,1773,2009,1900,1670,1777,2270,1467,904,1486,2386,1564,1455
1740,2274,1363,2148,2301,1705,710,258,2381,2239,1908,1643,1637,2056,1723,2148,687,2313,523,862,1532,2297,1254,1728
1740,2106,1885,1981,2388,1912,493,84,2163,2082,1938,1603,1728,1967,1767,1668,1689,2442,994,905,1664,2430,1343,1546
1740,1779,1688,2116,2342,1870,705,20,2152,2251,1770,1723,1637,2143,1811,1798,1340,2355,909,992,1840,2562,1167,1546
1740,1961,1773,2159,2381,1829,490,94,2040,2046,1859,1603,1773,2055,1723,1319,1904,1968,824,1079,1665,1988,1344,1591
1821,1815,1905,2195,2337,1875,534,176,1989,2123,1775,1562,1819,2142,1723,2014,1337,2054,651,1210,1535,2253,1476,1591
1781,1969,1612,2145,2350,1910,659,99,2032,2042,1775,1522,1682,2099,1679,1539,1950,2097,995,949,1620,2386,1563,1637
1700,1726,1656,2065,2473,1912,705,11,1996,1966,1898,1723,1728,2011,1679,1712,1818,2357,821,903,2100,2518,1476,1591
1659,1899,1688,2159,2255,1784,581,183,1876,1881,1775,1522,1682,1922,1590,1625,1818,2356,651,1034,2190,2297,1389,1591
1781,1855,1737,2065,2267,1706,621,142,1876,1849,1731,1603,1591,2101,1502,1975,1645,2271,1294,1123,2147,2297,1434,1455
1740,1726,1704,2141,2352,1909,497,181,1833,1721,1741,1603,1591,1877,1546,1844,1818,2270,694,1078,2585,2386,1787,1455
1740,1837,1789,2148,2016,1909,540,137,1873,1801,1741,1603,1546,1656,1369,1626,1949,2229,1294,991,2190,2474,1212,1501
1659,1722,1668,2134,2323,1903,668,101,1880,1885,1815,1522,1455,1789,1723,1844,2035,1971,864,1121,2102,2518,1390,1455
1659,1625,1728,2344,1980,1940,792,142,1789,1885,1657,1643,1546,1877,1104,1669,2035,2012,737,1251,2627,2120,1167,1637
1700,1837,1789,1970,2226,2152,837,20,1880,1922,1829,1562,1591,1788,1502,2106,1861,2185,393,1076,2454,2297,1434,1591
1781,1757,1986,2315,2055,1814,959,135,1756,1998,1780,1723,1591,1833,1679,2020,2209,1756,1119,1121,2584,2120,1255,1682
1821,1930,1865,2195,2134,1981,709,132,1960,1874,2065,1723,1546,1744,1458,1888,1860,1843,1293,1163,2144,2474,1254,1819
1902,1541,1953,2250,1965,1773,586,173,1920,1793,1942,1683,1546,2011,1502,2284,1817,1884,736,1250,2408,2341,1432,1637
1659,1801,1865,2152,2260,1859,710,132,1960,1801,1741,1643,1546,1789,1635,2147,2036,1971,20,1207,2453,1988,505,1637
1781,1894,1942,2235,2021,1897,670,219,1916,1849,1746,1603,1319,1701,1679,2017,1470,1971,181,1509,2232,2076,1255,1728
1902,1841,1749,2275,1929,1818,627,176,1956,1962,1780,1683,1455,1834,1679,1975,1557,1541,177,1426,1883,2032,1386,1637
1942,1881,2026,1905,2023,1808,927,125,2174,1918,1785,1683,1410,1480,2076,1886,1295,1888,1505,1337,1444,2651,1345,1591
1821,1899,1986,2108,1764,1764,929,210,1920,2119,1824,1683,1410,2010,1679,1974,948,1672,1034,1466,2408,2120,1520,1682
1781,1859,1648,2065,2306,1612,592,120,2061,1938,1962,1803,1728,2099,1679,1712,1558,2143,821,947,1882,2341,1430,1819
1781,1815,1692,2065,2308,1614,508,120,1978,2099,1962,1803,1728,2099,1635,1712,1601,2143,778,946,1925,2253,1429,1819
1781,1859,1692,2105,2391,1571,469,159,2021,2059,1927,1803,1682,2054,1723,1799,1601,2143,778,946,1925,2297,1429,1819
1821,1863,1648,2025,2308,1612,427,161,2021,1886,2138,1883,1728,2099,1635,1712,1688,2100,735,1033,1881,2386,1430,1819
1781,1859,1652,2028,2347,1571,427,161,2021,1978,2050,1883,1682,2054,1635,1712,1688,2100,778,1033,1969,2386,1386,1773
1781,1775,1777,2028,2306,1614,427,161,1982,2059,2050,1843,1682,2054,1590,1668,1731,2100,821,1033,1969,2341,1430,1773
1862,1779,1648,1985,2224,1528,388,202,2025,2143,1927,1843,1728,2054,1635,1625,1775,2186,821,1033,1969,2341,1430,1819
1740,1859,1729,2028,2221,1571,386,161,1982,1974,1967,1803,1773,1921,1635,1756,1732,2144,778,989,2100,2474,1387,1819
1781,1824,1648,2028,2224,1530,388,159,2025,2059,1927,1843,1682,2010,1635,1756,1775,2144,778,1032,2100,2518,1475,1819
1862,1775,1737,2068,2221,1569,430,115,2069,1978,1967,1803,1682,2010,1635,1712,1775,2058,820,989,2187,2297,1430,1864
1821,1819,1737,2108,2183,1569,347,156,1985,2018,1927,1843,1682,1921,1590,1844,1775,2058,777,989,2187,2386,1386,1864
1781,1815,1821,2028,2267,1528,388,115,1985,1974,2050,1803,1728,1966,1590,1712,1731,2015,820,1076,2144,2606,1387,1819
1781,1859,1648,2025,2267,1567,391,113,2069,2022,1848,1883,1682,1965,1590,1799,1775,2015,820,1033,2275,2386,1342,1728
1781,1815,1781,2112,2180,1527,432,156,2109,1938,1927,1803,1682,2010,1679,1756,1775,2101,563,1031,2231,2386,1386,1819
1781,1947,1608,1985,2267,1567,432,156,1985,1934,1927,1803,1682,2055,1590,1668,1775,1930,862,988,2274,2783,1432,1728
1821,1819,1696,1898,2229,1564,393,113,2112,1898,1888,1803,1637,1921,1679,1800,1688,1973,820,1075,2144,2474,1387,1819
1781,1771,1777,1989,2224,1567,391,197,2025,1978,2011,1843,1728,2009,1590,1800,1731,1801,819,1032,2143,2430,1431,1864
1781,1815,1696,2065,2226,1606,391,154,2109,2022,1922,1763,1637,2010,1679,1712,1601,1929,777,1032,2274,2518,1387,1819
1781,1855,1777,2068,2226,1608,432,156,2109,1934,1932,1843,1637,2055,1590,1756,1732,1801,691,1031,2142,2827,1432,1773
1821,1903,1696,2192,2180,1567,390,156,2109,1894,2016,1883,1682,2010,1590,1625,1732,1930,776,1075,2274,2474,1387,1773
1781,1859,1692,1981,2226,1564,518,69,2032,1978,1804,1843,1637,2010,1635,1712,1688,1887,777,1032,2187,2651,1342,1773
1781,1815,1737,1981,2226,1565,516,113,2152,1978,2006,1803,1637,1921,1635,1668,1732,1929,820,1075,2187,2518,1387,1773
1740,1815,1692,2108,2183,1564,558,156,1985,1974,2011,1803,1682,1921,1679,1536,1645,1930,733,1075,2099,2562,1476,1728
1821,1859,1729,1985,2185,1564,558,154,2069,1978,1967,1803,1682,1965,1590,1668,1688,1973,777,1075,2144,2386,1520,1819
1781,1855,1777,2025,2226,1606,475,197,2029,1978,1883,1803,1728,1965,1679,1668,1601,1972,777,1075,2231,2518,1431,1819
1781,1855,1737,2025,2270,1565,391,154,2029,1934,1971,1803,1637,1965,1590,1624,1731,1930,948,1032,2231,2474,1431,1773
1781,1903,1692,2068,2142,1606,391,154,2072,2014,1971,1843,1637,2010,1590,1712,1601,1930,820,1075,2143,2518,1431,1819
1781,1855,1741,2105,2226,1523,436,195,2032,2059,1888,1883,1591,1965,1590,1756,1645,2101,862,1075,2187,2651,1298,1773
1781,1815,1737,2108,2267,1523,393,113,2072,1974,1932,1843,1637,1966,1635,1712,1645,2015,777,1119,2187,2474,1387,1819
1781,1859,1692,2065,2183,1523,477,154,2072,2018,1848,1883,1682,1921,1635,1712,1688,2016,776,1075,2231,2430,1475,1864
