1659,1771,1503,2079,2244,1595,35,1850,1734,1435,1461,1603,1455,1744,1104,1759,1518,1590,3350,2169,1717,1811,992,1410
1659,1629,1845,1999,2282,1638,74,1801,1825,1471,1461,1603,1501,1744,1414,1583,1691,1804,3179,2040,1674,1811,992,1410
1659,1726,1503,1956,2246,1636,78,1852,1731,1443,1373,1562,1455,1834,1104,1584,1649,1593,4507,2042,1676,1635,904,1410
1659,1550,1724,2047,2239,1679,115,1801,1742,1511,1422,1562,1591,1966,1193,1627,1864,1761,3436,1953,1674,1767,1036,1501
1659,1643,1588,1963,2282,1682,72,1930,1734,1350,1461,1562,1591,1921,1060,1714,1647,1718,3479,1824,1630,1767,948,1455
1578,1678,1471,1861,2215,1671,20,1724,1814,1439,1456,1603,1546,1966,972,1714,1560,1588,3051,2387,1586,1855,992,1455
1659,1682,1628,2047,2318,1682,70,1884,1869,1511,1505,1643,1546,1832,1325,1626,1647,1804,3522,1780,1630,1811,992,1455
1619,1726,1628,2086,2277,1684,70,1801,1865,1515,1461,1643,1546,1921,1369,1627,1690,1677,4122,1695,1500,1767,948,1410
1578,1638,1672,2003,2364,1640,236,1845,1782,1551,1505,1603,1591,1965,1281,1539,1864,1804,2921,1736,1586,1811,1036,1501
1619,1815,1580,1963,2364,1682,195,1884,1821,1511,1461,1643,1591,1876,1281,1539,1690,1805,3221,1736,1586,1855,1036,1501
1619,1607,1423,1865,2295,1634,78,1765,1854,1435,1461,1603,1591,1921,1016,1757,1603,1589,2921,1909,1585,1900,991,1455
1659,1643,1588,2086,2444,1643,111,1799,1869,1463,1554,1643,1546,1921,1325,1626,1646,1718,3264,1824,1542,1767,991,1455
1619,1762,1588,2003,2321,1642,72,1758,1825,1467,1510,1643,1591,1921,1149,1670,1821,1591,3821,1738,1544,1723,948,1364
1619,1634,1632,1872,2328,1719,35,1719,1865,1467,1505,1603,1546,1833,1369,1539,1690,1717,2493,2126,1673,1811,991,1501
1659,1718,1664,1967,2321,1768,69,1843,1702,1463,1510,1603,1591,1921,1325,1583,1733,1718,2749,1909,1629,1855,1035,1501
1700,1682,1668,2090,2359,1686,20,1801,1825,1551,1466,1643,1501,1876,1369,1496,1864,1805,3521,1737,1542,1855,991,1455
1619,1846,1668,1963,2282,1766,20,1852,1647,1475,1461,1603,1546,1966,1149,1540,1691,1759,2879,1650,1629,1855,1036,1455
1619,1550,1716,1920,2321,1725,20,1717,1785,1511,1466,1643,1591,1966,1237,1582,1733,1803,3051,1521,1586,1811,992,1364
1619,1643,1547,1956,2287,1721,20,1719,1865,1511,1461,1603,1501,1833,1281,1583,1648,1718,3522,1736,1629,1811,1036,1501
1659,1638,1668,2050,2321,1725,72,1845,1742,1463,1589,1562,1501,1921,1149,1583,1734,1718,3565,1521,1587,1855,948,1455
1578,1678,1628,2086,2280,1682,276,1758,1825,1511,1466,1643,1501,1877,1325,1583,1690,1888,2836,1952,1673,1855,991,1410
1619,1678,1632,2003,2362,1684,275,1801,1909,1555,1461,1603,1501,1877,1281,1496,1778,1889,2921,1910,1717,1855,992,1410
1578,1594,1632,1952,2369,1638,239,1760,1785,1515,1378,1562,1637,1922,1502,1540,1734,1804,3222,1996,1629,1855,1037,1410
1578,1589,1885,2126,2364,1642,197,1760,1785,1471,1461,1562,1455,1789,1325,1541,1735,1635,4421,1738,1544,1811,993,1364
1619,1536,1849,1999,2367,1679,197,1801,1785,1507,1505,1643,1501,1877,1369,1583,1733,1718,3050,1909,1760,1900,992,1410
1619,1594,1676,2126,2282,1680,197,1799,1825,1511,1505,1603,1410,1789,1325,1497,1778,1718,3265,1866,1717,1855,1037,1410
1619,1678,1383,1992,2251,1632,82,1768,1774,1475,1501,1603,1501,1789,1149,1759,1518,1675,3050,2039,1760,1855,1036,1455
1619,1634,1672,1959,2367,1640,154,1799,1789,1551,1505,1643,1501,1966,1369,1583,1733,1762,3650,1780,1674,1811,992,1364
1619,1638,1588,1956,2285,1638,158,1886,1742,1511,1505,1603,1455,1833,1414,1366,1866,1766,5064,2043,1458,1723,993,1319
1619,1545,1809,1999,2244,1677,200,1760,1698,1600,1456,1603,1546,1966,1281,1671,1734,1889,2622,1866,1717,1767,1036,1455
1578,1722,1547,2043,2241,1766,234,1884,1825,1467,1545,1603,1501,1922,1104,1671,1690,1805,4036,1651,1631,1811,1037,1455
1619,1678,1632,1956,2287,1679,236,1847,1734,1471,1505,1643,1591,1966,1237,1539,1734,1846,3437,1737,1674,1767,992,1410
1659,1638,1632,2083,2323,1682,234,1843,1782,1427,1550,1643,1501,1877,1325,1322,1822,1808,4635,1955,1588,1723,993,1319
1578,1506,1600,1909,2287,1593,241,1719,1825,1551,1505,1643,1591,1877,1237,1452,1864,1975,2793,1866,1629,1811,1036,1410
1578,1638,1547,1916,2408,1684,193,1840,1825,1511,1505,1603,1546,1833,1325,1583,1734,1763,3778,1824,1543,1767,1036,1410
1619,1638,1632,1959,2367,1723,195,1845,1738,1596,1461,1562,1364,1700,1369,1583,1648,1760,3008,1866,1629,1811,1036,1455
1659,1559,1672,2123,2239,1723,154,1889,1778,1467,1545,1603,1501,1877,1369,1540,1777,1889,2965,1823,1717,1811,992,1455
1578,1554,1596,1988,2374,1636,37,1801,1905,1471,1550,1683,1591,1965,1193,1539,1777,1803,2750,1866,1630,1811,991,1455
1619,1589,1680,1999,2367,1682,111,1843,1821,1471,1545,1603,1546,1833,1193,1583,1777,1723,4978,1609,1544,1767,992,1410
1538,1673,1636,2119,2200,1634,78,1801,1825,1596,1501,1603,1501,1833,1193,1408,1778,1846,2965,1865,1760,1855,992,1410
1619,1682,1588,1999,2323,1642,111,1889,1774,1519,1456,1562,1546,1788,1325,1583,1734,1804,3565,1694,1630,1723,992,1410
1659,1643,1592,2119,2364,1684,28,1804,1778,1431,1461,1562,1410,1744,1369,1497,1692,1720,4508,1782,1500,1767,992,1410
1619,1762,1588,2043,2239,1721,117,1719,1738,1475,1456,1562,1591,1878,1325,1540,1864,1975,2751,1779,1629,1767,1080,1501
1578,1594,1511,2036,2367,1725,70,1971,1818,1471,1545,1603,1501,1877,1281,1627,1777,2019,2965,1780,1630,1811,1036,1501
1659,1510,1600,2076,2246,1593,39,1801,1865,1511,1505,1603,1501,1877,1281,1452,1734,1891,4036,1737,1630,1811,1036,1455
1659,1589,1676,2083,2280,1725,20,1886,1778,1511,1505,1643,1546,2010,1325,1627,1777,1889,2922,1822,1761,1811,1036,1501
1619,1762,1632,2083,2280,1642,20,1806,1901,1439,1461,1562,1501,1878,1193,1583,1777,2063,3435,2345,1501,1723,993,1410
1659,1718,1592,1956,2244,1595,20,1847,1738,1475,1461,1603,1546,1921,1237,1321,1821,1763,3993,1868,1587,1811,949,1410
1619,1678,1507,2123,2285,1636,20,1801,1861,1559,1417,1562,1455,1878,1281,1584,1779,1721,4851,1480,1501,1767,949,1410
1578,1634,1511,1905,2333,1591,20,1763,1782,1511,1501,1562,1591,1966,1237,1626,1777,1760,2923,1650,1629,1767,1124,1501
1578,1629,1636,2032,2328,1764,72,1801,1698,1475,1461,1603,1546,2055,1193,1627,1646,1723,5664,1914,1371,1811,994,1410
1578,1501,1604,1988,2292,1673,20,1722,1738,1391,1505,1603,1546,1833,1237,1627,1734,1804,3264,1910,1717,1900,1036,1455
1619,1594,1760,2126,2321,1725,20,1801,1825,1427,1550,1643,1501,1878,1237,1496,1647,1675,3265,1736,1673,1900,1037,1455
1578,1647,1463,1996,2326,1719,20,1847,1738,1431,1505,1603,1591,1921,1414,1453,1952,1681,5193,1609,1588,1811,993,1410
1538,1541,1688,2028,2290,1632,20,1763,1742,1511,1461,1603,1546,1966,1237,1714,1690,1889,2836,2127,1586,1811,1036,1501
