1922,1704,1492,1344,1777,1392,1815,1694,2088,1750,1995,1442,3006,1811,1842,1016,1607,1570,1562,1395,1463,1794,1751,1119
1922.7,1703.4,1485.1,1344.4,1804.7,1385.2,1813.3,1711.4,2094.8,1765.6,2021.8,1444,3000.3,1822.7,1829.7,1036.5,1612.8,1570.6,1585.8,1396.6,1469.8,1791.3,1731.3,1114.8
1927.1,1710.9,1478.6,1347.4,1817,1387.3,1805.3,1717.5,2093.4,1773.7,2039.9,1453.2,2998,1830.9,1823.9,1055.7,1619.4,1568.2,1600.1,1397.4,1479.5,1791.5,1725.9,1116.8
1932.3,1718.6,1473.9,1349.1,1823.8,1393.1,1796.5,1722.7,2088.3,1780.3,2051.2,1463.4,2997,1836.1,1819.2,1073.6,1626,1566.3,1609.4,1399.6,1487.4,1793.3,1724.1,1119.1
1937.2,1724.3,1471.7,1349.2,1826.7,1402.3,1788.3,1730.1,2080.3,1787.6,2054,1473.9,2996.8,1838.5,1814.7,1088.2,1631.1,1565.8,1613.8,1403.4,1491.8,1796.4,1723.8,1120.8
1941.2,1728.5,1469.2,1349.8,1833.1,1409.2,1780.8,1739.3,2074.6,1796.6,2059,1482.8,2995.3,1842.1,1809.5,1102.5,1636.1,1565.5,1620.6,1407,1495.5,1798.4,1720.4,1121.6
1945.3,1732.7,1467.8,1351,1835.6,1418.8,1772.1,1747.7,2067.1,1805.3,2059,1492.6,2993.9,1844.3,1806.1,1114.3,1640.5,1564.9,1623.8,1411,1497.1,1800.8,1719.4,1122.9
1948.5,1735.7,1467.6,1352,1836.9,1429.7,1764.1,1757.6,2059.4,1815.1,2054.3,1501.8,2992.1,1845.5,1803.4,1123.3,1643.8,1565,1624.7,1415.8,1496.2,1803.3,1718.3,1123.6
1950.6,1737.1,1468.4,1353.2,1837.9,1441.1,1757,1768.4,2052.4,1826.1,2046.5,1509.8,2989.2,1846.2,1801.6,1129.8,1646,1565.3,1624.1,1420.8,1492.6,1805.1,1716.7,1123.5
1951.6,1737.8,1469.9,1354.8,1838.7,1452.5,1751,1779.3,2046.5,1837.8,2036,1516.7,2985.1,1846.8,1801.3,1133.8,1647,1565.6,1622.5,1425.8,1487.3,1805.9,1715.1,1122.6
1951.3,1737.9,1471.9,1356.5,1840.1,1463.4,1746.9,1789.8,2042.5,1849.8,2024.1,1521.8,2979.5,1847.5,1802.2,1136.3,1647.2,1566,1620.3,1430.5,1480.7,1805,1713.2,1120.8
1949.7,1737.6,1474,1358.2,1842.6,1472.6,1744.9,1799,2041,1861.2,2012.2,1525.2,2972.3,1848.6,1804.9,1137.9,1646.5,1566.3,1618.4,1434.9,1473.3,1802.4,1711.2,1118
1947.2,1737.2,1475.8,1359.5,1846.1,1479.6,1744.8,1805.9,2042.1,1871.2,2001,1527.2,2963.7,1850.4,1809.3,1139.8,1645.4,1566.3,1616.7,1438.5,1466.5,1798,1709.7,1114.3
1944.3,1736.7,1477.1,1359.8,1850.8,1483.5,1746.5,1809.8,2045.8,1878.8,1991.2,1527.9,2954.1,1853,1815.4,1143,1643.8,1566.2,1615.4,1441.4,1460.9,1791.9,1709.3,1109.8
1941.4,1736.2,1477.9,1358.5,1856.4,1483.8,1750,1810.5,2051.8,1883.5,1983.3,1527.9,2944,1856.5,1822.6,1148,1642,1566,1614.7,1443.2,1457.3,1784.2,1710.3,1105
1939,1735.8,1478.3,1355.4,1862.8,1480.3,1754.5,1807.8,2059.7,1884.8,1977.4,1527.4,2934.2,1860.9,1830.5,1155.3,1640,1566,1614.2,1444.1,1456.1,1775.6,1713.2,1100.2
1937.4,1735.3,1478.7,1350.5,1869.2,1472.9,1759.5,1801.9,2068.4,1883.1,1973.6,1526.6,2925,1866,1838.1,1164.7,1638,1566.2,1613.9,1443.8,1457.3,1766.1,1718.1,1096.1
1936.8,1734.5,1479,1343.7,1875.5,1462.3,1763.9,1793.4,2077.7,1878.9,1971.7,1525.6,2917.2,1871.9,1844.9,1175.8,1635.9,1566.7,1613.4,1442.7,1460.6,1756.9,1724.8,1092.9
1937.2,1733.7,1479.4,1335.6,1881.1,1449.2,1767,1783.4,2086.7,1872.9,1971.4,1524.5,2911.4,1878.4,1850.1,1187.9,1633.4,1567.6,1612.3,1440.5,1465.3,1748.4,1733.1,1091.2
1938.3,1733,1480,1326.8,1885.6,1434.9,1768.5,1772.7,2094.9,1866.3,1972.2,1523,2908.1,1885.5,1853.3,1199.4,1630,1568.6,1610.5,1437.6,1470.8,1741.2,1742.7,1091
1939.9,1732.9,1480.9,1318.5,1888.6,1420.6,1768.2,1762.1,2101.7,1859.8,1974.2,1521,2907.3,1892.8,1854,1209.3,1625.7,1569.7,1608.1,1433.8,1476.9,1735.3,1752.9,1092.7
1941.6,1733.4,1482,1311.7,1889.7,1407.7,1766.2,1752.4,2106.6,1854.3,1977.2,1518.1,2908.8,1900.3,1852.6,1216.5,1620.3,1570.9,1605.1,1429.8,1482.6,1731,1763.1,1095.8
1943.2,1734.8,1483,1307,1888.4,1397.5,1762.9,1744.2,2109.5,1850.6,1981.4,1514.4,2912.6,1907.9,1849.6,1220.2,1614,1571.9,1601.5,1425.5,1487.5,1728.4,1772.7,1100
1944.4,1736.8,1483.5,1305.2,1884.5,1391,1758.7,1738.1,2110.5,1848.7,1986.3,1510.2,2918,1915.2,1845.7,1220,1606.7,1572.6,1597.4,1421.6,1491.6,1727.8,1781.1,1104.7
1945.3,1739.3,1483.1,1306.2,1877.8,1388.5,1754.6,1734.2,2109.8,1848.4,1991.9,1505.9,2924.5,1922.2,1841.8,1216,1598.7,1573.2,1593,1418.1,1495.1,1728.8,1788.1,1109.3
